point_id  x_coordinate  y_coordinate height
10028582   -31917.4824   924003.2408 -31.1476
10028583   -71291.1804  1028792.9447 114.4214
10028584  -264373.6133   916447.1309 307.8274
10028585  -558498.2572   537212.4041 264.6593
10028586  -539632.7117   212931.2276  -2.4205
10028587   548463.6703  -150656.4788 433.4642
10028588    83384.5201   -47615.9373 300.3788
10028589   386490.9859   622037.5875 105.9864
10028590  -395383.4640   935294.3007 -26.9891
10028591   392717.8486  1058207.9043 440.6116
10028592   669151.0282  1038782.2409  -4.8586
10028593  -414517.9867   123804.8693 392.6151
10028594    72487.7892   933025.3299 314.1307
10028595   687094.5675  -229073.8738  71.0922
10028596   526849.2830  -144141.6765 164.8413
10028597   307809.6943  1373087.0895 217.2421
10028598   -18793.1717  1232213.4317 389.0925
10028599  -473787.1074   973716.6834 493.3826
10028600  -102853.9816   492169.6376  50.8561
10028601   327326.5310  1389538.3785 450.1967
10028602   379223.4186   531236.0004 456.1276
10028603  -353002.8565  1032569.9545 -48.5878
10028604   406872.7554   359630.6489 445.1720
10028605   435832.8625   399636.1355 232.6170
10028606   227423.4811  1245909.1973 397.9853
10028607  -149706.7466  1216068.1295 -45.5058
10028608  -115034.1125   158632.3760 304.0155
10028609   341277.5256  1067491.5688 474.8846
10028610   324624.3731     4579.1597 493.3308
10028611  -107173.7355   -55439.6241 102.3283
10028612   259265.9566   967192.6968 141.7261
10028613   916847.8764   767025.5480 376.2981
10028614   778700.0619   469272.4618 469.0506
10028615   409059.2502  1098555.8650 268.0982
10028616  -534381.2387   477357.1038 361.6150
10028617  -158211.9720   382260.6585  99.1025
10028618  -353574.4699   831274.2375 473.4108
10028619  -197326.2735   612537.2138 296.8905
10028620   419240.8379  -256172.3416 241.8269
10028621   659088.7343   509159.7989 426.2580
10028622   224102.2494   -81363.4597  38.7873
10028623   -42259.1961    24533.2619  33.0707
10028624   501768.7715   145171.8006 -36.3497
10028625   529529.7084   -44539.6714  48.3667
10028626  -627091.7516   150633.4537 357.4985
10028627   638617.7160   562841.6758 351.8652
10028628   628902.8702   123011.1055 414.1577
10028629  -342187.4081   508514.3757 231.6368
10028630  -171861.7228  1126977.5339  -1.4219
10028631  -176689.2247   336923.9843  -3.7147
10028632  -513890.9784   981701.2720  90.8078
10028633  -587731.2336   703884.2043  58.5516
10028634   379252.5393   419913.3947 116.1896
10028635   700542.1583   856491.9243  -4.2865
10028636     2705.8708  1011992.9635 137.2865
10028637  -194016.2275  -210354.2842 289.3378
10028638  -335150.9981   761859.7936 216.6744
10028639   902823.7983   805038.6231  78.4946
10028640   651887.1315   541169.3093 -16.3030
10028641   640925.3330   171565.5730 386.1726
10028642  -123672.4752   562544.9783 431.5555
10028643   695023.3498   449030.4207 196.7602
10028644  -271683.4734   202056.0784  35.6862
10028645   454515.0002  1207377.4656 311.6573
10028646   619414.4966  1155935.9028  29.3293
10028647  -227482.2158   182478.9007 268.7462
10028648  -438935.2562   987738.4919 240.7675
10028649  -134054.3730  1133548.4672 -46.5393
10028650   759653.0889   702188.8315 476.9652
10028651  -185096.3392  -234409.7983 304.2665
10028652   586095.1863   -38122.6468 462.4257
10028653  -138123.3463   204158.7600 229.1494
10028654   418126.4921   581759.9268 245.4510
10028655   160251.0455  -297900.8853 140.4849
10028656   599320.1031  1261075.1379 484.8045
10028657   198481.1121  1323307.6592  79.3627
10028658   176479.9153  1120155.9246 497.6647
10028659   257007.2718  1450791.0487 167.9858
10028660  -229197.1870  -266697.6176 321.3771
10028661   474205.2887    55074.2746 174.9685
10028662  -254092.0768  1125323.8450 227.0777
10028663   762063.3950   541067.1158  -0.3313
10028664   240964.0729    99418.2205 138.3243
10028665   335710.0609  1199080.5520 420.4997
10028666  -626698.3634   569965.0144  58.6431
10028667   935552.7138   604036.5375 114.3456
10028668  -455566.0693   311713.9334 -49.9429
10028669   263818.8579  1374888.6934 346.9973
10028670    64452.8552  1245639.2304 376.3796
10028671  -113135.6547   482436.3309 153.3463
10028672  -544722.3435   637265.5913 451.4911
10028673   -83049.2084   464245.8027 -30.3208
10028674  -688555.2474   173034.8511 361.2783
10028675   396946.2775   527640.8921   6.3247
10028676  -322563.3535  1056374.2467 174.5811
10028677  -199065.9198   557012.8033 124.2168
10028678   474008.5310  -285535.3500  92.9965
10028679  -102360.4137   197854.2661 478.7495
10028680   380585.1409   983745.2631  73.9072
10028681   568684.0388  1062998.0874 388.8393
10028682   149606.2634   129558.8729 242.6977
10028683   130856.1325   105490.8279 180.0401
10028684   -73633.1910   709009.8201 -24.4122
10028685   697067.5372  -165630.5685   0.4517
10028686  -276023.5034   258835.7324 465.0527
10028687  -568412.5856   845210.5953 118.7222
10028688   793705.9962   144338.0520 222.8914
10028689   417246.7940   395108.0965 438.7076
10028690   802120.9653   203025.8378 145.4292
10028691  -527126.3776   830393.7254 -13.1656
10028692   106502.8242   -59770.9898 373.8681
10028693   -69610.2638  1103949.8105  -9.9615
10028694   166492.1004   182615.7679 -36.2337
10028695   478243.3301  1045123.3545 -10.3992
10028696   378084.2494  1147761.4006 252.8006
10028697   701793.6708   869878.2710 182.5815
10028698   438139.3966   451087.0232 234.7910
10028699  -208348.2726   314825.7202 418.9988
10028700   412565.6018   607117.4106 419.1645
10028701    26344.7026   169680.6361 -40.6776
10028702  -610059.4873   148086.0925 -34.8091
10028703   370567.9842   -56646.2349 405.3819
10028704   267389.3402  1027568.8791 192.3634
10028705  -349358.8359   739224.7523 262.3891
10028706  -114237.8079   930498.1553 346.1690
10028707   144026.3646   -80721.8015 392.7212
10028708  -592071.9249    17632.2959 493.7085
10028709     5099.2431   984191.3377 164.5437
10028710  -208900.7048   686491.4034 295.2352
10028711    58886.4211  1415275.8009 111.3557
10028712   146596.2219   -35979.5261 226.2842
10028713   866336.8550   886348.3456 148.1950
10028714   378860.2818   277444.6393 282.1457
10028715   579193.0735  1147781.4035 311.4249
10028716   557878.2702   216683.5953 203.0502
10028717   224394.2839  -437314.6243  85.1491
10028718   393147.1347   360538.6167  -6.0515
10028719   366364.9049   977452.3904 442.5202
10028720   670145.3202    36109.8849  95.5899
10028721  -178698.9547    26900.0668 101.9798
10028722  -122821.8460   949083.3429 345.9209
10028723   858852.6846   928700.0490 -29.5071
10028724  -214703.1795   263323.8626 457.8721
10028725   597374.7855   999141.7433 166.4083
10028726  -204184.4176   135743.5180 107.7793
10028727   367557.7516    -4862.3366 356.6266
10028728  -504958.8389   830899.3315 459.9171
10028729  -250168.8859   659894.1305 484.8279
10028730  -473343.7245   662289.6466 339.3148
10028731   565731.7387   284052.0443 222.0114
10028732  -468205.2412   568539.0775 147.8937
10028733   470298.8330  1200219.9839 473.6259
10028734   250717.3734   223069.1728  72.4867
10028735   429606.5126   296977.7786  58.6955
10028736   261745.8215  1326247.2583 174.6545
10028737   514442.8225  1138949.6124 -39.7398
10028738   412679.8715   957110.7687 -19.5536
10028739   -75420.5098   217376.6855 444.4366
10028740  -100051.7831   465356.8623 435.2123
10028741   277850.0001   908112.5173 232.4928
10028742   581698.8497   234796.8991 421.0509
10028743   642547.6749  1145234.0033  35.7139
10028744  -160465.4164   415936.8330  96.6532
10028745  -500083.2639   369084.5391 405.4059
10028746   566426.0646  -260161.5686 454.2545
10028747   240340.5917  -521234.4892 446.4691
10028748   635911.5924   740722.3438 492.7470
10028749   194008.0885   -73293.3178 156.6161
10028750  -166540.0596   826654.5371 203.5759
10028751   623051.0125   269582.9891 193.1076
10028752   615853.1715  1115231.0738 451.9324
10028753   150965.4741    35268.8195 107.8132
10028754   143259.0858   899174.0906 179.4783
10028755   -62204.0343   -82806.7002  88.9142
10028756  -367875.8557   566606.7523 301.5031
10028757   322830.6846    86387.3461 143.3872
10028758   -48157.8972   -65779.6245 429.9398
10028759   752230.5209    74185.7116 327.2699
10028760   799716.6944  -248877.1543 166.7936
10028761   194991.5837  1448809.6027  62.0623
10028762   774901.3951   772917.1824  -5.7871
10028763   837585.0382   123047.9511 480.6089
10028764   443040.9740   -42126.3619  47.5873
10028765   396327.5790   716590.7341   7.1919
10028766  -570049.4894   -21831.7336 112.6840
10028767  -368603.1952  -208424.4963 380.3562
10028768   881810.3509    13772.4497  31.7711
10028769   107855.3425   927449.6561 123.2965
10028770   381130.1530   550812.2761 299.0007
10028771   353853.6604   163767.4641 414.4062
10028772  -103943.3396   704450.0241 214.8106
10028773  -187767.2571   871326.1973 278.3692
10028774   371878.2605   584898.1319 304.0506
10028775  -436831.2609  -143922.5434 184.8511
10028776  -255194.1945   966898.2955 337.9529
10028777   199098.9840   -24572.4572 284.0273
10028778   361602.4631   129977.4108 291.4484
10028779   496336.0523   778777.4059 386.0825
10028780   427310.7759   674650.9896 320.5843
10028781  -137890.2892   364562.3237 -21.5441
10028782   626055.0343   712000.7096 400.2819
10028783   423752.4230   784013.9967 432.6256
10028784   969051.0468    63824.8503 494.3592
10028785   638824.8632   998378.4750  35.3795
10028786   409837.7512   526574.4619 258.7895
10028787  -125702.9258   196311.3056 236.5459
10028788  -581102.1376   735110.2437 142.5341
10028789  -204414.9975    60458.3508 337.6893
10028790   725768.0052  1013539.9337  60.9565
10028791   317033.0099   193609.4090 371.9854
10028792   425837.7927    48795.3438 390.2253
10028793  -324637.5144   735521.4760  32.3728
10028794   702739.2255   140674.4058 164.7962
10028795  -131334.2606   816035.2389 410.3728
10028796  -138228.8594   829776.1975  24.8640
10028797   481509.0364   496724.2472 478.7523
10028798   621966.2445   471125.9784 254.0476
10028799   188831.4428  -444546.3875  -5.9775
10028800   259929.7608  -314282.6395 -39.0480
10028801  -255611.2353   469749.3993 232.0702
10028802    48492.2534  1341865.8582  60.3608
10028803   341220.0566   195841.6649  76.7887
10028804   605327.7062   401951.3540 152.2545
10028805  -179141.9301   101439.4358 436.5040
10028806  -511663.2337   591411.0025  85.2093
10028807   553203.0040  -416112.1883 270.5665
10028808   230712.3035  1170598.2231  66.9238
10028809  -170664.4586  1294529.0056 383.2481
10028810   458359.5793   242173.2746 294.4178
10028811  -138361.8247   651191.2916 372.1854
10028812   362897.3568   449531.6296 208.2312
10028813   -71294.7532    51557.4684 179.0883
10028814   -14311.3874    54421.3323  76.7113
10028815  -196864.5205   936222.1802 187.9454
10028816   774642.5023   608255.3402 290.0329
10028817   534981.0020   207723.3050 488.1854
10028818   340183.7424   702009.4216  39.0868
10028819  -443717.4438   688048.8708 168.1742
10028820  -521573.3468   383299.9245 369.7075
10028821  -580161.7203   170497.9288 358.6478
10028822  -110440.3021   665222.8857 322.1131
10028823   638943.8408  1192518.6372  48.5292
10028824  -110954.9237    33860.1194 192.6069
10028825   463616.1577  1139246.1263  -8.7819
10028826   478855.0194   613936.8700 374.2133
10028827   473654.6278  1343793.7199  92.1878
10028828  -411065.4962   561459.3930  69.9283
10028829   542686.3752   726788.8192 443.2716
10028830   494085.7572  -316093.7598 319.4623
10028831   309217.1554  -490862.1952 263.2802
10028832   538771.1337   168169.3857 216.2036
10028833   365306.0667   610016.7281 139.0297
10028834  -143549.9126   516788.3737 119.9891
10028835  -113119.8371   -61447.1044 451.7297
10028836   402246.2442   197057.4486 219.6899
10028837   463571.3221  -331948.0654 194.7854
10028838  -125426.6789   -46267.8944  54.1551
10028839   211412.3511   120933.1260 490.1140
10028840  -233105.2994   759002.2095 435.3545
10028841  -530093.4189   519490.5650 117.7497
10028842    36855.5044    48175.0050 230.4839
10028843   676193.3082   269683.7889  74.1674
10028844   -83188.5210   898369.7656 371.4799
10028845   481963.4430   301911.9810 405.8558
10028846   976825.3346   168344.9856 264.6363
10028847   261465.7722  1379827.7307 -25.8088
10028848   640610.2466   325047.9276 396.5330
10028849  -539006.3183   729641.4003 256.7486
10028850   529602.1998  -337050.2876 453.3039
10028851   491609.5098  1038691.8095 176.2307
10028852   608660.0799   333650.5576  61.1015
10028853  -199919.5737   733297.5876 348.4719
10028854   265317.2325   138204.7127   4.9983
10028855  -415213.6996  1013303.7048 326.3102
10028856   -97581.4693   534940.8101 249.5784
10028857   774709.8021   772440.9038 123.6345
10028858  -536667.9380   442876.3772 260.1731
10028859   407886.7971   -57397.5880 231.1419
10028860   131745.1017   189694.9640 315.6020
10028861   757937.0491   627362.9298 134.8679
10028862   710257.0340   178953.9563 148.9713
10028863  -367851.0216  -156673.9914 190.5352
10028864    28791.1535  1122513.0670 230.2951
10028865   537989.1820   541941.8775 276.6460
10028866  -106046.6181   101089.6790  87.2901
10028867   -81065.7770   131368.0000 368.8609
10028868  -635870.8304   216085.1229 117.3574
10028869   285613.3724   999736.8887 440.1709
10028870   461693.6513  -357374.6653 480.8933
10028871  -178731.3963  1162956.9497 212.9251
10028872   794594.2232   623301.1069 330.3366
10028873   390477.6115   342086.4904 145.9569
10028874  -115023.4494   496630.7664 319.9907
10028875  -413790.8632  1050186.8295 172.8809
10028876   527501.6202   272755.4310 118.8619
10028877  -410524.0014   834701.0293 466.0264
10028878   -64789.5230  1070807.3450 243.0207
10028879   426992.5689   201926.5978  14.2111
10028880   797138.2955   539921.7564 351.6777
10028881   491268.9492   225052.8881 432.1841
10028882   -61311.6974  1077735.4407 149.0893
10028883   -67101.2519    77361.0912 -25.7047
10028884   597557.5752   272727.9854 308.1800
10028885  -416640.0936     1936.9749 355.0788
10028886   470961.3032   583016.2161  23.3673
10028887   312721.2423   160419.3629 261.5364
10028888  -179012.4528  -291390.3900 289.9607
10028889   513972.2503   555676.6143 294.6903
10028890   374914.9771   610548.3480  53.4990
10028891  -604355.8939    90300.2442 -15.1346
10028892   654513.3952   481788.1691  72.9503
10028893   413486.1357   329080.7307 180.7224
10028894    74874.3517   902207.6016  56.2645
10028895   508542.0631  -393780.7498  51.1596
10028896    90861.4507   993671.1630 300.1619
10028897   186370.6332  1417070.8286 119.3329
10028898     7982.0269   101020.6104  47.3687
10028899   482257.5061   884077.7357 317.9703
10028900  -374531.6170  1104593.6877 188.9871
10028901   433577.6390  1043960.5443 114.8338
10028902  -150269.3711   379124.2831 335.1248
10028903   632091.7368  -280675.5513 362.2872
10028904   452889.7378   495954.1521  37.6103
10028905   380869.4665   238019.2433 183.3073
10028906  -128524.1403    73078.6801 159.8111
10028907   415129.6089  1377250.7598 169.1745
10028908   594271.7458   954869.7801 433.8286
10028909  -172518.3028    79177.8658  13.3769
10028910  -175019.9413  1272906.8442 195.9545
10028911   245223.1058  -173959.7168 361.2746
10028912  -112956.7131  -219447.0117 498.8188
10028913   996819.1021   235917.1136  48.7963
10028914    33294.5949  -511741.2656 340.3061
10028915  -362686.7308   320068.6934 218.6130
10028916   494872.4847  1146269.1232 167.3813
10028917   500560.0729   822859.7812 221.5686
10028918  -244675.6754    72012.0879 381.1149
10028919   430841.0964   395820.1179 475.8820
10028920   268245.7527   135621.0695 138.0508
10028921  -499624.6145   204096.8307 147.7258
10028922  -262997.6116   272986.2322 330.6872
10028923  -256830.8517  -231627.1942 213.7543
10028924   624748.4685   819702.8237 -42.8211
10028925   743816.0136   812992.9515 143.1043
10028926   364310.2137   863188.7054 359.8718
10028927   760321.3515   571622.3802 103.2929
10028928    70808.1498    88181.6303 391.3618
10028929   473723.8678   911649.5625 233.8670
10028930   604933.5995   933361.1142 142.5699
10028931  -537320.2634   256225.6491 216.1422
10028932   771480.9874   350082.2974   6.3978
10028933   615331.2185   831680.2183 197.3669
10028934   638450.4526  -395321.5046 135.4317
10028935    95924.8591   -91378.9305 367.0659
10028936   933600.5567    59521.7436 107.6110
10028937  -162689.1157   716104.1484 271.3600
10028938   570392.0317   184824.9148 270.5075
10028939    17603.6641   113537.1378  24.4974
10028940   -98226.9564   486710.0818 205.1339
10028941  -536756.7273   639416.9986 -12.5726
10028942   699466.2496   847503.6743 141.5041
10028943   454560.4830   178402.0602 288.4845
10028944   487595.1166   816056.4099  69.3507
10028945    63455.8543   -10984.5768 370.2017
10028946   376686.2270   771898.4942 483.9726
10028947   408364.0875   253779.9329  38.6165
10028948   966211.5022   188734.6970 215.5274
10028949   395432.9077   381499.9342 269.8189
10028950   919638.5213   623641.1628 496.3356
10028951  -561520.0697   360658.1362 474.9921
10028952  -185283.7625   558755.0924 111.8107
10028953  -319977.0649     4997.9426 179.2670
10028954   707481.6329   261507.7126 155.5364
10028955  -482920.7346    14366.1790 114.9856
10028956   490217.9018   792136.9039 319.3884
10028957   335991.9325  -380155.8940  94.9940
10028958    66843.4086    44288.9616 480.6116
10028959   345019.3589   605391.9552  13.0411
10028960  -466809.2529   384425.6154 480.4742
10028961   740992.9276   361159.9598 417.2169
10028962   675502.9161   133256.6058 178.7317
10028963   514231.5156  -245077.6747 461.3870
10028964   597793.6129  -225297.6680  30.0593
10028965   -92864.6355   874090.6817 127.9686
10028966  -302934.5058     1312.8859 239.5930
10028967  -303648.7140   162354.9942  89.9388
10028968   665481.2308   231664.4029 336.8633
10028969   243532.9167   178591.3528 359.2274
10028970   484361.6279  1073283.2905 433.7918
10028971  -180451.8229   293531.6639 100.6567
10028972   476494.4319    85467.7624 249.5758
10028973  -386294.4648   490671.4278 254.7495
10028974   546679.8502    63247.2372 366.8386
10028975  -323782.0781   621221.6293 460.2502
10028976    14204.8816   928280.6156   0.1546
10028977  -344692.7925     8623.0424  18.4619
10028978   414336.2623   679388.9156  62.8603
10028979   535582.4036  -146357.3493 396.3493
10028980   368149.4764  1324343.3567   0.0513
10028981  -122028.4457   299973.8034   3.0451
10028982   689304.4624   755282.7143 219.0186
10028983    22927.1318  1209819.2794 297.0224
10028984   424366.9089   753257.8098 207.6200
10028985   550473.3286   352245.9174 377.2189
10028986   242482.8896   200521.1637  64.3127
10028987   861464.6048   202594.3947 451.0840
10028988   152221.6873  -340200.5571  83.4534
10028989   -66038.4835   -21589.2881 183.4265
10028990   425605.2594   291042.9091 257.4700
10028991  -221671.1745  1050261.1678 139.7128
10028992  -222103.7005   430096.6770  59.0460
10028993  -211303.4828   903684.6333 309.8944
10028994  -118758.4056   -89944.8116 482.8964
10028995   -47621.6286  1241093.2257 350.5770
10028996  -532691.0234    84384.9442 466.0768
10028997   253075.2125  1171897.2245 366.9081
10028998  -235243.1851   556893.4493 123.7824
10028999  -519649.2170  -165285.9928 386.8302
10029000   329886.5888  1237737.8820 -32.5053
10029001   760297.7745   844780.8310   2.4239
10029002  -274930.7176  1096969.6054 121.9340
10029003   178662.7022   980361.6806 262.1174
10029004   394106.7813   407485.6823 333.8615
10029005    64840.3824  1300422.0654 202.8616
10029006   984258.7383   206174.4804 222.0869
10029007   353690.5902  1238651.0602 421.9502
10029008  -421570.0099   896274.2392  67.9569
10029009  -464755.7438   911759.2313 335.6824
10029010   683723.6260   643738.8578 479.5404
10029011  -151597.5884  1182618.5243 235.5428
10029012   544029.6677   523324.8241 272.0391
10029013   775575.9304   770645.8780 264.0166
10029014   826997.3096   128217.1983  -6.4745
10029015   657898.1057     8628.2704 132.9056
10029016   539462.4906  1062310.3051  74.9328
10029017   423120.1878  1082461.5450 103.7533
10029018   288191.1117   947713.4438 211.2369
10029019   795026.4742   -61623.6327 -10.4882
10029020   535751.5039   761815.1046  48.4236
10029021  -237326.8640   521664.8832 462.1851
10029022  -446693.6660   350627.5346 210.7217
10029023    83663.8480   -84063.5799  46.8165
10029024   -16817.3657  -111198.2534  -4.1233
10029025   101978.1960   118075.1278 457.2950
10029026   434578.2140   833548.4372 485.3097
10029027   334974.7751  -109925.2759  -7.4110
10029028  -325661.7462   976153.5785 223.6459
10029029  -376588.0451   581169.3908 -16.0932
10029030    85232.1656  -235369.4683 481.3203
10029031  -113453.6388   329038.5417  77.9413
10029032  -306861.9092  1169757.7777 343.7128
10029033   488567.3941   624529.8054 423.2336
10029034   759096.3537  -126962.1035 327.2845
10029035   654155.3843  -241536.3764  25.7577
10029036   848491.5909   362121.2861 217.2063
10029037   -51660.4135  1000705.7555 467.3866
10029038   921364.3847   201775.5935 381.7519
10029039  -424638.7362   254598.2746 -12.9129
10029040   463616.4664   300261.3196 298.3648
10029041  -641309.0092    41929.0642  22.0866
10029042   734964.8506   923287.6115 263.7153
10029043   697421.0092   151250.7551 355.6803
10029044  -228976.2715  -162160.7522  33.9111
10029045   268403.3569  -396786.8454 354.0368
10029046  -663972.2677   387832.7724 230.9788
10029047  -136022.2425  1281537.1486 459.6379
10029048   753463.0504   847287.2489 212.3610
10029049    40628.5341   996611.3685 151.9145
10029050   -98030.8299   316115.2032 278.1143
10029051  -350100.4735  -196038.8402 410.7791
10029052    93256.6355  1394863.5195 474.7147
10029053  -172112.8289   151219.9397 228.5475
10029054  -201106.5567   538158.1372 142.0497
10029055   536736.9275   441808.3388 158.7506
10029056   264507.9977  1344474.5235 217.3193
10029057   164637.3598  -267412.8998 443.3739
10029058  -555361.5470   627901.9606 467.9292
10029059  -285992.2662   -52902.0023  52.0130
10029060   104134.5780  -357802.8854 493.0218
10029061   702622.1328   712327.8938 -48.3233
10029062   878473.5046   580438.6450  26.8406
10029063   664585.7023  1126230.3827 307.9507
10029064    76530.3232  1380346.5015 314.2098
10029065   806440.6354   138708.0533  93.4794
10029066   935003.6202    70761.1249  24.4042
10029067   561423.0248   858707.8943  89.6750
10029068    99697.9833  1022284.1324 106.7498
10029069   712135.2265   883516.4631 114.1787
10029070   108700.4840   143152.5745 383.4722
10029071   485111.5737  1051597.0428 227.4149
10029072   351422.7536   543303.9617   8.3667
10029073  -160113.3039  1130174.0424 263.2977
10029074    76617.5374   903993.5796 -41.8845
10029075  -367261.6888   400576.0272 203.8353
10029076    86367.5859  -115225.5918 281.8987
10029077  -340513.5326   454454.1708 -26.4024
10029078   -51315.9243  1387710.2297 -48.5178
10029079  -133904.8837  1206250.1785 399.9472
10029080    27843.0708   148218.9716 279.7105
10029081  -559377.9328   793572.6584 140.7541
10029082  -668156.3581   647739.2536 466.9644
10029083   630637.3882     6315.5729 229.8256
10029084  -311995.2298   781672.2430 463.3870
10029085  -378074.7845   524210.4662 305.8525
10029086   -79056.3271   573686.2485 187.6945
10029087   615457.5333  -239379.4772 -10.5554
10029088   521917.1147   179050.3783 183.6712
10029089   752111.0532   344121.3462 175.7577
10029090  -155786.9514  1374296.8343 265.5443
10029091  -127003.8198  1158114.8606 113.2705
10029092  -499092.1237   -33961.7710 456.0432
10029093  -446240.9106   633503.9373 -18.4237
10029094  -462114.8686   450664.8199 432.1984
10029095  -618513.6093   463162.4259 166.3292
10029096  -487820.0424  1024084.9706 -35.1916
10029097   500745.2034   433845.3852 431.2145
10029098   295151.2587    48432.0708  69.8347
10029099   899827.4034   553655.6465 332.6775
10029100  -344559.4685   214085.0484 289.3739
10029101   872505.6724   583683.2105  12.4479
10029102  -285730.0573  1277581.5229 -20.7386
10029103   987317.0925   338466.9138 -46.8152
10029104   881776.9514   677659.8698 292.7628
10029105    84126.3910   195197.5148 294.4568
10029106  -288917.6983  -104389.9696 195.8289
10029107  -588779.1760   -72413.9598 213.4255
10029108   841888.9050    78728.5881 288.2670
10029109   724291.1497    29203.1694  71.7068
10029110  -390104.9842   200667.9646 288.6444
10029111   368599.4688  1275697.2486  73.3242
10029112   190757.8671  -102747.1066 256.0798
10029113   601507.6800   908373.1955 224.6408
10029114   357259.7193  1218215.5420 -45.1252
10029115  -157505.8257   422515.3856 214.6351
10029116  -332149.0726  1038600.1186  -0.3530
10029117   576775.1014  -138881.1084  71.3291
10029118   -38905.4059   218948.1870 373.8594
10029119   394634.2664   461912.3251 112.3893
10029120  -376880.8178   317458.4265 138.8400
10029121  -533245.3763   791250.0776 386.6046
10029122  -130597.4657   800603.3856 170.1151
10029123   139900.9486  1128543.8671 164.3688
10029124   -90191.4364   986640.8646 253.3408
10029125  -209444.3265   471955.0683 479.9569
10029126   346736.2923   801516.7975 483.9872
10029127  -261991.7064   171077.9044  16.6289
10029128  -510862.2347   395350.1854 178.0934
10029129  -156630.9485   447265.8257 170.7976
10029130   272780.4726  1226386.9716 329.1369
10029131   163403.2067   195091.0593 -39.3233
10029132  -138198.8555   700330.3794 318.6451
10029133    15095.3524  1189525.5382  81.7172
10029134   582424.5263   767669.4967 -31.8738
10029135  -407379.3628   195102.8454 427.9641
10029136  -116108.8518   253419.5485 265.2877
10029137   184016.3502   904375.4857 148.0014
10029138   830860.8393   570098.9304  84.8235
10029139   376151.1551    15265.2018 408.7217
10029140  -401544.0039   840340.4005 156.1394
10029141  -459316.8877    41308.1378 351.2513
10029142   488870.6100   378276.5843 373.1510
10029143   -94732.5815  1256449.1880 117.6203
10029144  -381541.2572   546739.5073  70.3293
10029145   176843.2101   -70309.4487 476.1318
10029146  -173703.7966   366148.9113 -37.7766
10029147    40685.9435   969986.0297 298.8371
10029148  -306046.1684   510142.3542 151.6226
10029149   728514.4040   746863.3415  -4.6575
10029150    89957.4486   154074.7057  92.5690
10029151   122877.0987   151078.7667 104.0346
10029152  -190765.8220   987500.9493  40.5804
10029153  -102938.6641   824339.0411 103.6755
10029154  -140553.8333   565788.2525 188.8924
10029155   545778.7499   228911.2771  16.3107
10029156   -38261.3069  1039403.2696  54.2136
10029157  -645760.8573   295460.2681 499.8695
10029158   752991.3434   475285.8233 350.4257
10029159   292450.0790  -525061.1443 -31.0143
10029160   799841.6548   880889.4733  22.9054
10029161   495947.9083   247260.8857 316.8354
10029162    -4898.2589  -103807.3411 255.5869
10029163  -508310.3363    71852.1798 140.5416
10029164  -101819.3161   284500.2378 -31.0400
10029165   562157.8881   276026.1746 361.9384
10029166   383489.1829   342478.2857 485.4862
10029167   242635.5695  1278276.9557 360.8363
10029168   350491.1117   210389.9521  95.5169
10029169   916214.6060   672748.7470 198.0004
10029170  -430106.5769   738231.4952 199.6717
10029171   -39663.1542  1260604.2625 220.5400
10029172   300139.7351   967268.1675 243.4624
10029173    26130.2036   216422.3379 340.6556
10029174   -98383.1878   702361.4143 336.6805
10029175   194756.9125  -477146.6522  39.0636
10029176    94339.6640  -241724.3298 166.9408
10029177    24523.3429   174363.3248 392.1313
10029178   587637.8736   116825.5031 427.6675
10029179  -495638.3851   342314.7574 146.4760
10029180   294966.0444   -28183.0171 400.3249
10029181   534114.5733   296773.5232 206.2699
10029182  -144205.5032  1239418.1233  90.5834
10029183   198616.6537    31417.7555  73.6696
10029184  -151963.2178   754618.5105  63.7276
10029185  -135658.7332   889608.8523 446.5135
10029186  -312157.3132   629691.1866 439.9202
10029187   538571.1645   -70256.4014 489.3189
10029188   -93725.2136  -493356.9216 393.9282
10029189   299186.6941   -69980.5249 318.9559
10029190    95088.6102   214506.4329 197.8281
10029191   477242.0806   116122.6047 117.0705
10029192  -295940.0046   580639.0760 109.6237
10029193   476232.0328    35773.1960 349.5891
10029194  -123018.7202   573332.5563 181.3092
10029195   -21712.1373   207411.9723 193.1720
10029196   141947.8174  -430633.7188 375.8819
10029197   312163.9980   212868.5976 160.4052
10029198   332895.8360  -314539.0156 337.1873
10029199  -389181.2556   248373.7207 167.5125
10029200   -28037.7455   116565.0983 -27.0239
10029201  -227473.1863   968192.5709 270.8501
10029202  -497117.1037   648879.9035 -26.6636
10029203  -266536.5352   402190.4248 103.9788
10029204   498570.9346   754556.6403   9.7432
10029205   233510.4476   984895.0123 408.9088
10029206   630778.3682   230971.0843 205.0544
10029207   633913.7402    81503.4615 -13.9959
10029208   543078.0528   614015.0180 316.5270
10029209   659339.4498   228819.2991  48.8319
10029210   224873.5769   143850.0739  62.9532
10029211  -376052.9968   424180.7265 126.5922
10029212  -238755.3257   839641.1351 178.9911
10029213   138730.8107  1300638.0837 196.3132
10029214   464938.0527   923265.6445  86.7636
10029215   772698.1048   214711.4074 357.8373
10029216  -142190.6137   143544.4342 359.2572
10029217  -439568.8002   786649.3416 291.0132
10029218   -32278.7814   937672.0531 230.0640
10029219   344040.5253   -59447.2499 131.4630
10029220   703619.3881   371106.1533 419.6697
10029221   655888.5029   456029.6454 263.2926
10029222    76613.9542  1374819.3322  44.8861
