point_id  latitude        longitude    height
20028329  57.734425947    8.486429093   -4.7777
20028330  46.404643645    4.915413551  186.7001
20028331  54.901171896   14.873976690  415.0093
20028332  48.760879903   -5.100870944  496.3002
20028333  46.738196412   -4.158239904  114.0511
20028334  54.136852426   15.745799493  480.8580
20028335  48.424201473    8.732332227  466.0685
20028336  49.559440987   -6.070186292  470.2216
20028337  52.181110916   -6.277342894  384.2458
20028338  56.198498470    2.755567900  253.2629
20028339  56.116934288   -2.475591070  301.4612
20028340  59.507929729    4.394925313  359.6169
20028341  48.514972667   -2.628715614   17.9961
20028342  56.019104488   11.083849382  278.0531
20028343  45.836697028    2.644862347  311.2258
20028344  56.255393206   10.306976737  198.3568
20028345  54.003274609    1.340970808  136.9819
20028346  49.213977944   13.294874645  421.9021
20028347  58.909700962    2.381070910   32.3047
20028348  50.574138161   -1.251745468  425.4130
20028349  46.844068339    6.517614389  205.1666
20028350  54.657888207    0.243054926  495.4598
20028351  45.333099533    7.597945135  330.9670
20028352  49.899841732   16.471784091  -38.4107
20028353  51.099793925    9.295746384   47.8381
20028354  46.021922637    8.575258816  477.0726
20028355  49.822569189    3.548643428   40.1218
20028356  57.054617894   -4.570526067  436.4897
20028357  54.667204046   -0.313790849  218.1964
20028358  52.030312172   16.260512683  257.9814
20028359  48.481499641    4.853794307  223.4952
20028360  50.506765958   -3.077145809  127.3079
20028361  52.052611490   16.329477126  130.9954
20028362  56.549709280    0.563795465  439.9447
20028363  60.740553787    2.911956536  460.3448
20028364  52.312911902    1.928708863  453.2108
20028365  45.585386287    2.442488558   83.8607
20028366  45.428943831   11.009804427   58.2699
20028367  50.138838140   14.155657273   58.3900
20028368  49.005980967   16.560841850  450.3128
20028369  51.002436426    8.080953123  173.4353
20028370  55.250066209   -0.704674323  384.7503
20028371  54.694452082   16.167787238   63.4411
20028372  48.673609677    2.089700289  330.6628
20028373  60.173491072    1.638926486   82.2478
20028374  53.082028204   -2.856248946  413.9343
20028375  51.609538435   16.855149149  449.2426
20028376  56.144798643    6.270507459  396.2107
20028377  52.792835141   -6.653007896  481.5231
20028378  53.214923330   -2.444563171  320.6321
20028379  59.650882279    2.891185513  205.4186
20028380  48.014201502    7.587836181  165.7558
20028381  48.086690025   -1.427592347   41.2824
20028382  46.299989779    5.799343416  166.5217
20028383  48.167880364   -0.738076931   -2.1097
20028384  57.280298098    5.876445733  408.4658
20028385  51.120252696    9.384723727   71.4830
20028386  45.925022515    4.781441770  254.6928
20028387  56.338962219   11.393048907   32.3199
20028388  48.619922028   12.734575587  456.4888
20028389  60.125281943    7.817857436   36.6773
20028390  52.629985164    9.694733836   59.5876
20028391  59.545785661    1.843803880  334.6934
20028392  51.114275646   -3.886833600  371.7872
20028393  48.565849019    3.043021383  216.2998
20028394  60.757349714    4.895560615  462.7896
20028395  47.686718903   11.345685033  -35.1363
20028396  53.640821041    8.346373139  152.8932
20028397  52.089703905   -1.141194692  318.4166
20028398  56.773303714   -1.798205618  400.3443
20028399  51.469872286   12.585553799  229.3520
20028400  46.677896442    4.633819292  418.3731
20028401  57.959266154    2.926854491   81.7894
20028402  48.811846057    0.172130037    8.0546
20028403  53.804005118   16.379548334   64.5763
20028404  53.568698540   -3.847521514  467.8517
20028405  51.100152059    8.655410460  310.6798
20028406  56.411924857   -1.042016094  106.1587
20028407  54.999140181   -2.581995590   61.8987
20028408  57.453244858    8.531744760  306.8008
20028409  47.142921458    3.089695347  475.4968
20028410  60.255462626    4.867748846  100.6126
20028411  49.058243928   13.115349411  314.4040
20028412  50.159369463    9.056981102  173.1948
20028413  60.541649692    7.625740530  432.9820
20028414  45.037558914    1.622148110  469.5150
20028415  47.534248767    8.602439999  449.3091
20028416  52.544318440   16.354741920  304.6620
20028417  44.774627214   12.271625532  452.7179
20028418  57.399872184    3.487895861  185.9574
20028419  56.087234478    2.331948208  264.1135
20028420  45.277870286   -1.422132554  -17.6965
20028421  60.678020284    9.076320534   21.5480
20028422  49.706403803    0.442128168  138.7677
20028423  51.496415868    0.406730579  -22.3323
20028424  57.494739610    7.653474587  345.9945
20028425  55.563657570   12.860808124  308.1330
20028426  51.371294380   10.725151814  328.7920
20028427  55.156117131    9.489312254   88.1260
20028428  50.583639152    0.816942183  371.3873
20028429  47.363785374    4.298642294  483.6463
20028430  49.528426156    6.767078597  384.9202
20028431  47.228361960   15.756736120   94.2349
20028432  58.386260341    7.718044916  323.4864
20028433  56.635436088    0.573429007   -2.5534
20028434  60.673154351    7.177557277   54.1551
20028435  58.472599953    7.747216551  300.9849
20028436  56.420644735   -2.346209827  289.7775
20028437  44.143554000    9.173342013  391.4986
20028438  50.499906057    1.337516738  -47.7942
20028439  46.342356854   10.107608589   15.7033
20028440  45.812250969    9.329917419  116.3305
20028441  58.952487825   11.657500205  420.1674
20028442  53.573886316   13.391549481  115.7419
20028443  49.054371255   -0.686865611  240.8285
20028444  50.947586706   -4.496329243  464.2119
20028445  46.875831443   -0.477571631  188.4548
20028446  54.337522189   -2.321653284  335.4836
20028447  54.873352420   -1.670830997  199.9510
20028448  44.135957519    5.488723080  -10.2452
20028449  56.198837665    5.693831656  226.6046
20028450  46.801996768    4.678907125  313.3981
20028451  52.755296837   15.924338182  -48.1984
20028452  59.572592513   11.178334364    0.0054
20028453  53.443013394   12.331051202   43.2108
20028454  48.261775046    8.649303168  110.8491
20028455  48.110382554    3.474750304  -36.9316
20028456  55.421627412    8.305724939  190.8560
20028457  47.648887305    6.077498029  128.4344
20028458  47.092629665    7.720975893   50.3743
20028459  45.963622167   11.673977250  330.6525
20028460  53.770777521    8.275032140  185.1515
20028461  45.331126160   10.294283815  215.5620
20028462  54.848304123   13.647406485   88.8091
20028463  44.027864598    0.411642278  243.9322
20028464  56.667079309   12.022152379  246.3436
20028465  55.543757303   -2.125866216  253.4119
20028466  50.882841438   17.567948064   -7.0865
20028467  47.584263128   -0.349161886  217.0328
20028468  44.335969872    3.339010457  301.3799
20028469  46.301323049    4.994496364   91.0858
20028470  51.547517911   16.478490159  143.8170
20028471  54.441662271    9.850799430  113.5489
20028472  56.427946367    5.049880225  316.6330
20028473  60.444092453    7.705199576   65.6818
20028474  52.021978464   -0.069795819   96.7889
20028475  44.671036892    3.634739031  262.5812
20028476  48.582492927   11.699898235   52.0042
20028477  57.493594854   12.840417811  390.7997
20028478  45.027219206   10.400970459  110.3967
20028479  46.443542035   14.096133882  371.4509
20028480  57.434912397    9.485359977  286.8511
20028481  48.936497641   -2.142189712  441.8565
20028482  57.437877290   -0.292094472  344.3744
20028483  58.355133696   11.335351012  148.9959
20028484  49.865987591    2.611923327  478.8076
20028485  56.184765357    6.540758870  478.9980
20028486  49.394807954    6.883903154  314.2620
20028487  51.850700195    1.802634803   96.4639
20028488  58.262090496    0.477558017   64.9401
20028489  61.018023975    5.090167232  297.6304
20028490  57.435852084    8.301857959  397.6476
20028491  52.219932311   -5.606169135   93.0170
20028492  56.135608133    5.651729241   -7.5210
20028493  49.555789668   -1.417467565  -23.2481
20028494  55.905078380    8.981113247   96.3096
20028495  50.451519933    8.623790113  316.1183
20028496  52.844600515   11.794183118  -28.8008
20028497  50.349543718   -3.403410889   58.1296
20028498  45.112465488    9.887745463  351.0037
20028499  48.671176492    6.008478578  216.7292
20028500  48.980706234   12.630838264  160.6149
20028501  47.333467315    1.740771709  118.4561
20028502  50.730178921   14.454238495  392.1091
20028503  57.223707297   10.050207087  181.7215
20028504  43.413977856    4.641919447  121.8172
20028505  57.069590850   -2.922980750  361.5105
20028506  58.643829063    6.276610572  432.6788
20028507  48.294483882    2.089434243  140.1917
20028508  57.465385196    8.297052110   52.0268
20028509  60.196142839    6.743197959  -37.4181
20028510  52.060813655   -2.019398582  444.9692
20028511  58.234518067    2.582746294  375.8372
20028512  45.221689093   10.195914021  382.5493
20028513  50.281518245   16.570186254  380.5845
20028514  47.428972742    7.911228528  103.3090
20028515  51.755124623   13.621805442  243.4220
20028516  53.492802858   11.562634711  351.4136
20028517  54.099611789   -2.317236245  260.7763
20028518  53.804294842   -0.536908978  221.7254
20028519  49.493446618    4.090737927  460.8463
20028520  50.477480128    8.931680939  318.4234
20028521  49.980464902    8.348002527  -42.2382
20028522  48.255294076   -3.572051073  130.0431
20028523  47.462855495    2.898852356   43.1458
20028524  47.124831753   -1.791397260  217.2037
20028525  57.920253249    7.033225264   20.5644
20028526  51.849544414   10.219987764  240.2166
20028527  44.598075374    7.332470286  456.4289
20028528  49.854465094    5.576898559  181.5158
20028529  52.659638667   10.485778364  357.0215
20028530  60.850750147    3.393935955  253.6247
20028531  51.978779422   16.278003773   14.0438
20028532  50.725717685   -2.510534190  155.9405
20028533  56.240579952   -2.781590884  -46.4521
20028534  50.343988682    1.824762498  394.5780
20028535  52.024529025   -2.298967671   20.9997
20028536  58.023320172    0.829216289  302.9156
20028537  53.531150722    0.170228954  -11.3798
20028538  49.609692677   11.786294132  271.1782
20028539  56.978543435    4.361492038  287.7159
20028540  51.902484361    9.136443106  -35.3451
20028541  51.151906009    1.217137374  471.7645
20028542  59.912591993    8.124551166  157.2633
20028543  46.520578594   -3.519536403  394.1466
20028544  50.243438633   15.678434432  -16.8875
20028545  52.687894689   15.334979043    3.9922
20028546  49.745912829    2.991336255  -16.0852
20028547  44.534082809    4.997134733  432.5549
20028548  52.801095384   10.238408482  341.4405
20028549  53.694297302    1.752506785  289.5554
20028550  56.218035443    7.614397451  211.4836
20028551  56.884181318   10.556219033  307.1047
20028552  54.407109819   12.220813484  130.1473
20028553  59.024226058    7.836890341  216.0057
20028554  44.400118139   -0.117546122  134.0508
20028555  53.397660260    8.742810048   27.7139
20028556  58.211783153    0.954540479  329.8814
20028557  50.499472394   14.023724105  257.7651
20028558  51.169227524    9.390873966  399.4800
20028559  47.257949701    9.731034257  388.0906
20028560  57.188751656   -3.318675771   71.3361
20028561  49.182876420    1.536508545  255.2563
20028562  53.847258562   -5.880805332   31.0940
20028563  47.323631373    1.309580009   79.2655
20028564  55.113029170   11.393740790  260.6116
20028565  51.490811658   15.809644393  202.7689
20028566  60.520938892    3.770375947  317.4533
20028567  46.738394590    5.136329908  119.9744
20028568  57.959593506    4.994080979  312.9382
20028569  50.794428963   -0.151147965  115.7886
20028570  58.240717492    0.602143268    3.5021
20028571  56.920799786   -4.603427340  388.4555
20028572  55.847073640    1.056259647  279.4628
20028573  48.425006519    4.283288412  264.5418
20028574  56.329594217    9.839885134  100.1091
20028575  56.030105660    9.614412470  364.5523
20028576  55.582184546   -2.676820729  -19.3022
20028577  55.591660134   15.455581555  272.0446
20028578  50.440893570   -0.434340540  403.4603
20028579  45.543721380    5.757088295  397.9409
20028580  46.105517491    1.321883101   73.9379
20028581  60.345372858    5.043752255  -42.9308
20028582  46.446508496   -2.454290432  331.5568
20028583  46.082145294    6.145147767  488.8478
20028584  49.606772287   -5.759852588  234.4143
20028585  54.127411918   10.756402018  391.5294
20028586  48.565279086   -3.096177111  143.7983
20028587  54.743014714   15.716070864  485.3035
20028588  54.558932419   -5.385891865  231.6778
20028589  49.355960824    7.669847305  259.8280
20028590  47.645975597    5.184810835  163.5391
20028591  58.030839117   -0.618968470  301.2852
20028592  53.870495102   -0.109402175  449.7342
20028593  44.084240096    4.118812559  157.2715
20028594  45.106817743    0.917396904  -22.3074
20028595  50.636435013   -6.019380435  318.0822
20028596  55.724525903   -0.626332850  289.3789
20028597  45.265214836    2.736834713  -15.2274
20028598  56.734243188    2.624369288  399.7202
20028599  47.078410943    4.941405186  276.0255
20028600  50.936984658   -4.369707518    5.4838
20028601  49.364128052    1.241688901  285.3545
20028602  49.895671243    8.060356756   44.8511
20028603  55.640680128    9.368147249   10.1711
20028604  58.580771291    4.119298200  489.5568
20028605  45.259600719    9.132902184   95.0249
20028606  53.781609766   -3.497769260  294.0958
20028607  57.334594822    0.810369168  244.1975
20028608  51.536875372    1.227728462  237.8364
20028609  50.328023354   -6.787988451    2.6310
20028610  49.523705415    2.197080121  223.5580
20028611  53.319386456   16.064940000  -43.7299
20028612  56.688995518   -4.425959918  -23.9321
20028613  44.282855991    7.043954189  467.8557
20028614  49.891098263    2.559981630   79.1879
20028615  49.705950993   10.759749568   56.5798
20028616  51.628722705   10.777967715   59.7490
20028617  48.192423140    4.068641520  451.2246
20028618  46.840201588   -0.741662780  385.7024
20028619  49.608270536   -1.485454088  234.5113
20028620  50.048090573   11.687566808   44.4527
20028621  47.575540300    4.577813316  203.5996
20028622  55.800769514   -2.152991865   39.4797
20028623  57.041760294    6.239826606  318.8148
20028624  54.540423840   -4.945959017  375.8328
20028625  50.195996073   -2.344608194  399.8916
20028626  46.598340023   -2.822321117  196.2061
20028627  48.630592393    9.175218944  184.8793
20028628  57.858700746   14.147316582  443.5806
20028629  49.200334762   11.703653032  230.2366
20028630  57.043179565    6.374090999  430.3499
20028631  53.191263643   15.606946616  155.3317
20028632  45.563172759    6.900540479   86.4764
20028633  55.877645377    9.015604239   36.6897
20028634  50.844803393   11.026806993  475.5484
20028635  50.407554495   -6.703828718  258.0522
20028636  60.666716701    1.352661907  231.1624
20028637  49.534574482    9.395299003  478.5241
20028638  45.946761100    5.205394622  131.6022
20028639  49.697183500    4.922251860  488.8457
20028640  54.262732460   -1.767884378  140.0444
20028641  56.230263555    3.758148078  139.5818
20028642  60.851055800    7.360368604  241.5429
20028643  56.477693786    1.807564604  -37.9465
20028644  57.163817976   12.518778961  -36.2600
20028645  52.425577812   -3.168654198  -12.3886
20028646  50.875021286    1.910418434  281.7896
20028647  49.558225085   -5.006646101   19.7467
20028648  51.138753106   17.229040530  -39.6863
20028649  57.576802216    7.493875700   96.7171
20028650  53.710157079   -1.890641048  223.1226
20028651  57.404050050    6.769342361  153.7696
20028652  54.799677759    0.549567123  112.1310
20028653  53.753307998    1.589608864  273.9506
20028654  55.477804132    0.485800220  285.7144
20028655  47.918948873    7.330815152  357.1987
20028656  47.427065033    1.538927066  184.9137
20028657  50.319333385   10.667914591  379.6440
20028658  50.418977992    0.097316376   15.2896
20028659  49.118494558   10.037873637  208.5894
20028660  46.574602872    5.375610238  214.6428
20028661  48.030086202    5.703456389  342.6137
20028662  44.957569331    5.033230116  227.7518
20028663  57.362692034    8.257043094  390.9460
20028664  55.723144109    0.478790018  247.5355
20028665  54.509079436    8.031854456  -15.1363
20028666  51.649857113   15.368424059  394.7236
20028667  48.984111273    5.488212838  326.6419
20028668  54.150839872    0.065703772  145.9217
20028669  51.854254020    8.429472445  171.9759
20028670  49.078311292   11.475018723  276.4877
20028671  46.869997116   14.679667975   63.8467
20028672  54.810186292   10.065721764  214.5431
20028673  49.329331075    8.403338522  243.4345
20028674  56.189777851   12.670988701  410.8118
20028675  47.649301079    2.708890558  241.7370
20028676  48.053005519    5.368297453  324.1800
20028677  49.703668929    8.863277196  437.2371
20028678  58.186959640   14.081403542  473.9323
20028679  47.687307703    8.876273238  419.5415
20028680  52.027197056    1.247654601   25.4289
20028681  47.393260264    0.062851203  239.8362
20028682  43.567939639    2.769196470  401.9240
20028683  50.541440718   12.414706550   95.8908
20028684  54.080000081   14.088364047  239.0129
20028685  49.712672948    9.519565481  227.8355
20028686  51.629386360   -1.092203894  268.5578
20028687  47.803511495   11.769509171  460.3503
20028688  51.193536601    1.527499520  428.2711
20028689  51.534133252    8.555492289  424.2208
20028690  44.784742966   11.272651666  299.1466
20028691  48.127157566   13.053861359  196.3695
20028692  56.671703634    3.698484789   59.0745
20028693  60.137286334   -0.302121987  256.3791
20028694  51.455414529   16.612430918  244.0118
20028695  50.706876922   16.298694123  166.2610
20028696  60.123019813    3.715920162  453.2423
20028697  49.594532393    3.489132434   92.6513
20028698  49.591851912    3.643207567  -15.9664
20028699  57.158597834   -3.546926526  436.3852
20028700  56.269642180   13.866588936  164.1169
20028701  43.410170636    3.094791820  410.6301
20028702  58.387650229    2.339444706  282.6294
20028703  52.569353902   -7.049248344  193.1368
20028704  56.372155985   10.008303431    3.7765
20028705  54.281678183   12.450037899  119.3139
20028706  57.579654710   -1.892494546   70.1845
20028707  53.779247097   15.130933585  437.6020
20028708  59.755731301    1.840485057   14.5549
20028709  55.961361291   13.894903568  365.4041
20028710  55.210512038   -5.189528398   55.3193
20028711  47.232772201   -0.383197471   99.4223
20028712  53.512359073   -5.050621086  384.0927
20028713  54.569775655   10.257983417  426.7644
20028714  53.040167551   14.514963105   69.2768
20028715  48.161641277   12.122649159  337.1714
20028716  50.195070417   -0.643906486  168.0689
20028717  56.712731257    3.953228741  433.4703
20028718  48.922498458    1.156498789  -13.2595
20028719  56.703099332    8.975118428  252.3050
20028720  49.754235947   -4.304579604  407.7267
20028721  45.493459715    4.882833032   95.2242
20028722  48.747556248    4.043036853  150.8562
20028723  49.121677517   14.426683502  388.0444
20028724  57.595064684    3.758955621  213.8567
20028725  46.386347543   12.347869885  269.3582
20028726  57.703983525   -2.899659147  220.5448
20028727  49.245939084    4.831182591  292.0520
20028728  48.246247360    6.248710684   30.7122
20028729  47.246137272   11.618667703  378.6506
20028730  52.492715398   -6.179062850  406.6151
20028731  53.336307689    1.959812929  475.6430
20028732  49.169478727    1.099752836  422.2061
20028733  49.016259259    5.617986258  363.4513
20028734  49.607893141   -6.258025850  186.7398
20028735  52.871666132   16.648657853  -33.9101
20028736  53.002260576   12.742590286  458.1737
20028737  50.718624379   -5.368231660  425.0245
20028738  57.692652065    5.948738091    2.9187
20028739  59.337049605    0.184277241   16.5578
20028740  60.461529772    9.951539407   84.9162
20028741  57.192956286   -2.306191563   26.6962
20028742  55.724400034    0.020518275  458.8121
20028743  56.237300124   -1.271866649  483.9380
20028744  58.725639348   -3.072616825  248.6919
20028745  53.894217587   10.220466914  192.2373
20028746  50.492701785   -0.738268995  179.9479
20028747  54.442827993   -2.195345162  418.5021
20028748  47.429244107   15.514060025   22.6343
20028749  56.523426029   -3.052023990  406.6200
20028750  56.257625795    1.423107374   95.9536
20028751  60.384245114    3.629929972  256.9525
20028752  59.387738047    4.297714808  -24.7438
20028753  47.479202305    9.075126795  171.7310
20028754  53.184977484   12.734856708  155.0464
20028755  47.547821971    8.821332430  373.5052
20028756  51.265818158   16.768515514  215.3936
20028757  50.111181454   -0.226709919  -45.1699
20028758  46.894917527    7.176255018  146.2034
20028759  55.171034975   14.566222488  289.2564
20028760  60.935955565    4.317121756  155.1734
20028761  51.425686864    0.256462735  363.4097
20028762  50.361674900   -6.774651581  -12.9461
20028763  49.953412148   13.874753653  263.3524
20028764  51.318585166   17.446603119   14.7404
20028765  51.089330339    8.249580187  319.2188
20028766  54.541174128   -6.325666497  193.0288
20028767  50.933789709   -0.082613216  279.2767
20028768  47.711625457    4.736345888  289.4921
20028769  55.016619885   -2.564456159  160.0798
20028770  53.091463235   11.824152782   89.7021
20028771  57.265940356   10.058248691    1.3069
20028772  53.729719672    8.257694394  151.3839
20028773  47.066558377   -4.715798692  399.7685
20028774  55.116293378   11.963702855  170.5647
20028775  55.698746934   13.143482355  239.7577
20028776  44.219368250    4.794559349  255.8783
20028777  59.331129204   -0.487187895  322.0807
20028778  60.863578447    6.914890749  175.9660
20028779  53.983620641   13.284705290  338.7085
20028780  58.752191385    8.472715595  213.4835
20028781  48.992011330    2.404107286   30.4748
20028782  50.069016363   -2.075305521  117.4154
20028783  48.021086619    1.488856746  314.4362
20028784  53.766120148   -0.743419784  296.0370
20028785  49.974982496    5.858938941  204.1471
20028786  55.599676459   -5.500229363  326.5298
20028787  54.735005471   10.881291843  237.4379
20028788  52.574742120   10.485264444  316.9025
20028789  49.895547506   -0.076992763  142.0554
20028790  55.559557425    1.718905878   57.7038
20028791  54.413445156    0.936262970  472.8921
20028792  57.620637225    4.007247480   -5.8889
20028793  49.998519346   -1.449744397  108.6729
20028794  56.484659074   13.808920593   -0.3202
20028795  46.940773974    6.064945120   21.0734
20028796  55.439257540   -4.015930625  -16.2013
20028797  49.515651645   -1.542371372  157.7033
20028798  50.480122679    8.232444353  282.7506
20028799  51.099053383   16.672986384  -41.2712
20028800  56.386398246    3.227633690  358.8355
20028801  51.701766259   10.729184239  147.7236
20028802  49.787555112    8.692954066  147.1752
20028803  54.861749639   14.776057607  463.8792
20028804  48.388641221   16.005994031  212.0075
20028805  56.413270779   10.349105484   -9.1326
20028806  54.308208389   11.362636297   37.0990
20028807  59.012279541    1.294758918  412.1867
20028808  49.480619935    2.595013813  257.2956
20028809  47.868205023    8.106966868   73.8437
20028810  51.024235827    8.073773886  136.9388
20028811  53.988778546    9.223838032  325.6877
20028812  49.501475390   -3.270340879  234.9433
20028813  54.588224522   -0.914037278  -33.2727
20028814  54.403453286    1.967142606  249.7024
20028815  49.455167216    3.932475213  266.6993
20028816  52.959082422   11.528304350  111.6529
20028817  48.283769285   10.185920340  236.6940
20028818  51.101100497    8.011646620  321.0969
20028819  52.060088376   -0.975417603  249.9831
20028820  43.817777007    9.422670526  102.4165
20028821  52.296292478   -0.767290590  375.2806
20028822  53.283761380    1.609285419  498.0942
20028823  52.994326069    9.157696938  311.8276
20028824  45.668232370    8.567806955  499.7513
20028825  48.627650593    2.250209970  161.9350
20028826  53.610481149   13.369512055  165.2427
20028827  53.135642157   10.016038031  431.3655
20028828  54.738703370   -3.270014928  357.7481
20028829  54.038583549    1.552579629  459.5737
20028830  51.799657939   -3.206423876  474.0431
20028831  50.952796827   12.926955295  426.4910
20028832  51.761414307    8.821270705   -6.3071
20028833  49.138649236    2.065785753  388.2485
20028834  47.643138241   -1.635651117  474.3921
20028835  51.522770018    1.241156364  -38.0936
20028836  49.071019276    8.435898957  433.7900
20028837  50.428053693   11.999991518  246.4955
20028838  47.933121445    1.237263262  136.8420
20028839  57.204049509    5.253479308  147.9739
20028840  57.174944488   15.147954955  121.9327
20028841  58.713592531    5.057213309  141.4374
20028842  60.307315976    5.234560350  458.2042
20028843  48.897225695    6.376092031  375.0775
20028844  51.948843333   -5.786365404   91.1919
20028845  46.617008229    3.482771783  379.7501
20028846  46.420904030    7.786048931  475.6586
20028847  57.328790261   11.066230695   41.7124
20028848  50.137812025    8.309713469  -21.4956
20028849  55.161384856   -5.330774021   76.9517
20028850  51.817136635   -3.369805844  188.1229
20028851  56.112193059    6.497427861   80.5149
20028852  47.158799438    9.421021180   69.9502
20028853  45.124726956   12.012197834  202.1727
20028854  49.668033966   -4.586431518    7.1298
20028855  47.534503713    6.353868553  117.9788
20028856  57.964490789    4.290228131  227.2810
20028857  50.606206720    1.267762060   59.4649
20028858  50.879510732   17.578371316  228.0125
20028859  51.035526520    8.657672530  173.8841
20028860  51.183093213   -0.221447144   82.6803
20028861  56.958681809   15.779031247  105.2227
20028862  56.598006752    6.702219169  295.1364
20028863  47.207169204    2.310023001  459.8134
20028864  45.896086198   -0.389159821  -26.0808
20028865  59.136501285   12.081615365   92.1842
20028866  56.950042477   10.137484044   96.9347
20028867  57.637959149    4.105712795  303.8865
20028868  53.941278142   14.916223085  301.8504
20028869  54.295631748    0.508483957   56.1175
20028870  51.510222968    8.689650216  300.4335
20028871  57.864919871    2.072218337  389.5731
20028872  47.520194392    3.130340396  -12.5332
20028873  46.381819278    0.413808482  387.6022
20028874  49.951542085    6.851651490  392.0187
20028875  48.775466189    4.724557215  100.6960
20028876  47.063254662    2.156623362  357.2673
20028877  57.076574020    0.265161943  357.9297
20028878  48.480449291   -4.683469492  362.0825
20028879  45.281290287   -0.706922484  275.9412
20028880  56.570402399    4.038491895  355.3035
20028881  47.375735723    0.457764650  -40.1588
20028882  53.718622777    9.283628819  205.3391
20028883  44.985853947    5.445035673  390.7109
20028884  52.240737557   -5.962688698  -41.6502
20028885  51.976447805    0.543569918  326.1674
20028886  59.725229963    1.345224356   77.4795
20028887  50.108599593    9.800855579  361.0304
20028888  49.869360703    8.162454592  159.7425
20028889  60.089704924    6.885060479  466.3949
20028890  57.949162192    8.487837685  480.5957
20028891  52.120147330   12.226569699  -15.7319
20028892  47.348472063   10.245980561  495.6384
20028893  54.030680000   -2.180586325   29.2293
20028894  53.626122560    0.727429903   -6.3308
20028895  59.186015841    6.631775901   -2.5712
20028896  58.599069338    3.761292301  -26.0395
20028897  50.867074407    8.691160880  235.5710
20028898  52.456797614   -6.313117567  -17.2358
20028899  50.625542605    9.849327408  147.2463
20028900  48.103227683   -1.956905707  207.0014
20028901  53.687939851    1.954609942  447.9875
20028902  49.092384732    4.916688521  408.5082
20028903  54.776837760   -1.003447404  103.6354
20028904  49.121837522    6.634812950  433.3301
20028905  48.224668266    5.507687404  254.9497
20028906  58.118530062   -1.435405035  441.7127
20028907  52.956912023   11.199170890  248.4261
20028908  46.339828407   11.519604615  388.9250
20028909  56.757707793   -2.577869184  338.1144
20028910  48.835212280    0.460042364  476.7335
20028911  51.828135774   14.896784977  471.6933
20028912  56.761544609    5.357272562  375.5060
20028913  50.726456376   14.093892654  481.3814
20028914  46.118407672    5.517149368  426.0954
20028915  45.228561072   10.751615931  434.1712
20028916  49.044770748    1.956846490   81.4916
20028917  55.972435666   -2.708891396  276.3500
20028918  48.800771233    9.006286702  217.8939
20028919  51.157508708   17.545565114   47.2041
20028920  54.775435698   -2.860506258   47.8578
20028921  55.842154650   13.681445831  419.3641
20028922  49.914835396   -0.253166963  367.1571
20028923  50.549569760   13.989853647  -47.3859
20028924  53.948719872   15.221640764  343.7974
20028925  51.594012165   -0.124219659  353.2176
20028926  46.116031211   -0.935148711  342.8217
20028927  57.167472113    0.475366804  466.6948
20028928  57.875322553    8.409857389  -30.2531
20028929  50.247254974    0.935824929   13.5272
20028930  48.547418488    7.462820900  257.6204
20028931  55.546730915    8.532129473  296.1600
20028932  50.546475965   14.630465993   62.9388
20028933  53.832776887    1.113476436  133.9317
20028934  54.398364794   -2.160586861   33.6871
20028935  47.947846442    8.073359864  338.6971
20028936  48.901687621    7.573961849  336.9761
20028937  50.207017765   10.864779496  177.9150
20028938  54.691464553   -0.983483654  155.3266
20028939  51.111875983   -2.200629401  409.1973
20028940  44.331023997    1.136411442  146.3487
20028941  46.382650796    9.156073214  340.3274
20028942  51.643918581    0.360592570  356.8906
20028943  53.643344863   -4.433605568  288.5996
20028944  44.497155313    1.356469150   74.3668
20028945  49.903483614    2.819388008  394.9158
20028946  59.463767845   -0.492304522  463.8597
20028947  47.420019798    2.694451708  148.0550
20028948  54.843640689   -0.393787415  156.9775
20028949  51.543276265   11.515585081  222.0793
20028950  46.341647921    3.748969257  125.3839
20028951  48.074105215    5.890500925  331.3530
20028952  48.869813757    7.230948746   32.8829
20028953  47.960356010   -2.993551303  238.4744
20028954  56.472590060    5.613943018  -31.3971
20028955  48.414323916    0.468293051   32.5757
20028956  58.360615657    4.001029175  203.3443
20028957  59.080693932   -1.137157735  469.0143
20028958  47.123387127    5.186875339   47.9700
20028959  52.146544665    8.384923976  278.7812
20028960  47.692261875   -0.450223013  463.7310
20028961  54.839339067   13.645577432  409.8444
20028962  57.407655415    3.176081517  351.7604
20028963  52.633728916    1.302878418    9.4806
20028964  48.990453693   -5.285946574  312.1799
20028965  49.724575317    1.431610826  -34.5889
20028966  45.190853398    2.611470979  409.1382
20028967  56.581432134    7.800492727  387.7116
20028968  59.839402678   -0.055521797  350.9551
20028969  54.493429179    1.663679974  -42.6413
20028970  48.190674949    7.965970433  211.8162
20028971  53.055437136   -5.010432985  271.8022
20028972  46.069136155   11.108802819  179.1672
20028973  54.891349040    1.500583827  170.4940
20028974  46.379029112    1.468466897  346.5703
20028975  53.679197299   -6.203947047  227.2774
20028976  51.296417200   14.291719850  210.2044
20028977  45.876225851   13.940244483  406.3459
20028978  54.789926080   15.494723631  463.3672
20028979  43.194198150    5.946855572  405.5985
20028980  51.676046561   -0.081356055   42.5925
20028981  52.020949335   -6.886545618    9.0670
20028982  47.725750976    7.809193463  299.2267
20028983  50.177885139   -3.267625966  110.8133
